method,split,seed,episodes,success_rate,mean_final_belief_error,mean_error_during_occlusion,mean_error_after_occlusion,false_disappearance_rate,identity_switch_rate,wrong_object_contact_rate,wrong_contact_rate,target_contact_rate,mean_reacquisition_latency,mean_diagnostic_steps,mean_path_length,mean_calibration_error,mean_occluded_steps
learned_occlusion_regressor,near_identical_distractors,1,6,0.83333,0.04565,0.06499,0.04565,0.23343,0.54504,0.00000,0.35556,0.77778,90.00000,0.00000,1.01184,0.06499,70.50000
learned_occlusion_regressor,near_identical_distractors,2,6,0.83333,0.07311,0.06394,0.07311,0.20543,0.54273,0.00000,0.10000,0.67222,90.00000,0.00000,1.14829,0.06246,68.00000
learned_occlusion_regressor,near_identical_distractors,3,6,1.00000,0.07017,0.05995,0.06972,0.18015,0.52318,0.00000,0.08889,0.68704,75.00000,0.00000,1.12994,0.06125,69.00000
learned_occlusion_regressor,near_identical_distractors,4,6,0.83333,0.03922,0.04439,0.03922,0.21473,0.47211,0.00000,0.49630,0.74815,90.00000,0.00000,1.04619,0.07129,68.66667
learned_occlusion_regressor,near_identical_distractors,5,6,0.83333,0.06753,0.06130,0.06753,0.23127,0.47887,0.00000,0.01852,0.70741,90.00000,0.00000,1.04263,0.06793,70.33333
learned_occlusion_regressor,near_identical_distractors,6,6,1.00000,0.07992,0.05974,0.06687,0.17350,0.59096,0.00000,0.15926,0.72778,75.00000,0.00000,1.10248,0.06226,68.00000
learned_occlusion_regressor,near_identical_distractors,7,6,0.83333,0.05866,0.05680,0.06116,0.19570,0.59880,0.00000,0.34444,0.67778,75.00000,0.00000,1.05269,0.06812,70.16667
learned_occlusion_regressor,nominal,0,6,1.00000,0.02251,0.01718,0.02206,0.20070,0.27778,0.00000,0.00000,0.79444,75.00000,0.00000,0.87359,0.08141,68.00000
learned_occlusion_regressor,nominal,1,6,1.00000,0.03866,0.01814,0.03596,0.11025,0.58333,0.00000,0.22778,0.77963,45.00000,0.00000,0.97519,0.06314,64.00000
learned_occlusion_regressor,nominal,2,6,1.00000,0.01760,0.02285,0.01414,0.10815,0.22222,0.00000,0.05370,0.75926,60.00000,0.00000,1.06594,0.06236,63.66667
learned_occlusion_regressor,nominal,3,6,1.00000,0.01817,0.01759,0.01697,0.13697,0.50000,0.00000,0.10185,0.78148,60.00000,0.00000,0.96411,0.06484,64.33333
learned_occlusion_regressor,nominal,4,6,1.00000,0.02060,0.02235,0.01819,0.13435,0.33333,0.00000,0.13148,0.78889,30.00000,0.00000,0.90478,0.06373,66.00000
learned_occlusion_regressor,nominal,5,6,1.00000,0.03505,0.02184,0.01544,0.10094,0.44444,0.00000,0.00000,0.76852,45.00000,0.00000,1.03123,0.06107,65.16667
learned_occlusion_regressor,nominal,6,6,1.00000,0.01940,0.02038,0.01710,0.12497,0.33333,0.00000,0.22222,0.76482,60.00000,0.00000,1.03248,0.06364,63.00000
learned_occlusion_regressor,nominal,7,6,1.00000,0.01462,0.01896,0.01360,0.12892,0.61111,0.00000,0.13333,0.77037,60.00000,0.00000,0.98946,0.06953,66.00000
learned_occlusion_regressor,object_displacement,0,6,0.83333,0.03835,0.05538,0.03590,0.06685,0.59062,0.00000,0.00556,0.73148,30.16667,0.00000,1.17506,0.06084,65.00000
learned_occlusion_regressor,object_displacement,1,6,1.00000,0.05087,0.04852,0.05236,0.18807,0.59467,0.00000,0.01111,0.75926,75.00000,0.00000,1.02748,0.06554,69.00000
learned_occlusion_regressor,object_displacement,2,6,1.00000,0.04419,0.04997,0.04598,0.19773,0.44706,0.00000,0.14074,0.78889,75.00000,0.00000,0.96758,0.06526,70.66667
learned_occlusion_regressor,object_displacement,3,6,1.00000,0.09186,0.06876,0.09534,0.19335,0.82056,0.00000,0.13704,0.75000,75.00000,0.00000,1.16178,0.06493,67.33333
learned_occlusion_regressor,object_displacement,4,6,1.00000,0.05236,0.04631,0.05236,0.21997,0.44336,0.00000,0.09074,0.77037,90.00000,0.00000,1.01470,0.07007,69.33333
learned_occlusion_regressor,object_displacement,5,6,1.00000,0.12289,0.05765,0.09495,0.19167,0.69975,0.00000,0.00000,0.76297,75.00000,0.00000,1.12222,0.07111,68.83333
learned_occlusion_regressor,object_displacement,6,6,1.00000,0.04494,0.04984,0.05083,0.22054,0.62450,0.00000,0.13889,0.78148,75.16667,0.00000,1.00228,0.07556,70.00000
learned_occlusion_regressor,object_displacement,7,6,1.00000,0.06329,0.05857,0.06315,0.19056,0.67046,0.00000,0.11667,0.65926,75.00000,0.00000,1.10447,0.07159,68.00000
learned_occlusion_regressor,short_self_occlusion,0,6,1.00000,0.03474,0.03631,0.03474,0.21036,0.65278,0.00000,0.00000,0.76667,90.00000,0.00000,1.06049,0.07909,68.50000
learned_occlusion_regressor,short_self_occlusion,1,6,1.00000,0.03174,0.03955,0.03174,0.20814,0.77222,0.00000,0.14445,0.76296,90.00000,0.00000,1.04275,0.07290,68.33333
learned_occlusion_regressor,short_self_occlusion,2,6,1.00000,0.03672,0.03922,0.03672,0.21860,0.46905,0.00000,0.14259,0.77222,90.00000,0.00000,1.00316,0.07262,69.16667
learned_occlusion_regressor,short_self_occlusion,3,6,1.00000,0.05283,0.03010,0.05283,0.21634,0.47222,0.00000,0.00741,0.76852,90.00000,0.00000,0.98378,0.07735,69.00000
learned_occlusion_regressor,short_self_occlusion,4,6,1.00000,0.02715,0.03160,0.02715,0.23162,0.65079,0.00000,0.02222,0.78889,90.00000,0.00000,0.96957,0.08433,70.33333
learned_occlusion_regressor,short_self_occlusion,5,6,1.00000,0.07699,0.03650,0.07699,0.22768,0.58333,0.00000,0.00000,0.78148,90.00000,0.00000,1.02680,0.07721,70.00000
learned_occlusion_regressor,short_self_occlusion,6,6,1.00000,0.04451,0.04017,0.04068,0.20156,0.64167,0.00000,0.01667,0.78148,75.00000,0.00000,0.97121,0.07429,69.66667
learned_occlusion_regressor,short_self_occlusion,7,6,1.00000,0.02783,0.03742,0.02783,0.20496,0.69167,0.00000,0.00926,0.75926,90.00000,0.00000,1.06449,0.07242,68.00000
learned_occlusion_regressor,stale_memory_trap,0,6,0.66667,0.10513,0.06902,0.09022,0.19358,0.72369,0.00000,0.13148,0.63148,75.00000,0.00000,1.10241,0.06137,69.16667
learned_occlusion_regressor,stale_memory_trap,1,6,0.66667,0.10941,0.07703,0.06290,0.19875,0.60214,0.00000,0.12593,0.57963,75.00000,0.00000,1.17481,0.06985,70.00000
learned_occlusion_regressor,stale_memory_trap,2,6,0.83333,0.07504,0.06435,0.07504,0.23938,0.36283,0.00000,0.20556,0.71482,90.00000,0.00000,1.09577,0.06289,70.83333
learned_occlusion_regressor,stale_memory_trap,3,6,0.66667,0.08876,0.07863,0.08812,0.19006,0.72338,0.00000,0.04630,0.62592,75.00000,0.00000,1.15813,0.06599,69.83333
learned_occlusion_regressor,stale_memory_trap,4,6,0.66667,0.07955,0.08156,0.07835,0.20548,0.62298,0.00000,0.10370,0.58333,75.00000,0.00000,1.07925,0.06561,70.16667
learned_occlusion_regressor,stale_memory_trap,5,6,0.66667,0.07099,0.07876,0.07099,0.22010,0.75226,0.00000,0.15555,0.58333,90.00000,0.00000,1.13805,0.05602,69.33333
learned_occlusion_regressor,stale_memory_trap,6,6,1.00000,0.06275,0.06201,0.06275,0.23286,0.55563,0.00000,0.01667,0.67407,90.00000,0.00000,1.08225,0.07303,70.50000
learned_occlusion_regressor,stale_memory_trap,7,6,0.83333,0.06091,0.07023,0.06262,0.18633,0.69619,0.00000,0.07963,0.57593,75.00000,0.00000,1.18023,0.06132,68.33333
no_self_mask_ablation,camera_dropout_burst,0,6,0.83333,0.04423,0.05216,0.05874,0.57505,0.06296,0.00000,0.06296,0.57407,45.50000,0.00000,0.99648,0.13141,69.16667
no_self_mask_ablation,camera_dropout_burst,1,6,0.66667,0.05655,0.05957,0.06357,0.60965,0.05595,0.00000,0.19444,0.51482,75.08333,0.00000,1.01994,0.13375,69.50000
no_self_mask_ablation,camera_dropout_burst,2,6,0.83333,0.05236,0.05553,0.05236,0.66204,0.03704,0.00000,0.11482,0.65926,90.00000,0.00000,1.03510,0.13702,68.16667
no_self_mask_ablation,camera_dropout_burst,3,6,1.00000,0.03948,0.04085,0.03948,0.67539,0.00000,0.00000,0.12963,0.77407,90.00000,0.00000,0.98642,0.15007,70.50000
no_self_mask_ablation,camera_dropout_burst,4,6,1.00000,0.05805,0.07194,0.05097,0.50932,0.02778,0.00000,0.00000,0.65555,45.00000,0.00000,1.10499,0.10712,68.00000
no_self_mask_ablation,camera_dropout_burst,5,6,1.00000,0.05568,0.05544,0.05568,0.68129,0.00000,0.00000,0.36481,0.67222,90.00000,0.00000,0.92500,0.14405,71.66667
no_self_mask_ablation,camera_dropout_burst,6,6,1.00000,0.04330,0.04761,0.04330,0.67796,0.00000,0.00000,0.13333,0.73333,90.00000,0.00000,0.88575,0.14836,71.50000
no_self_mask_ablation,camera_dropout_burst,7,6,0.83333,0.05982,0.06018,0.05982,0.66612,0.01919,0.00000,0.11852,0.59815,90.00000,0.00000,1.09963,0.13376,68.50000
no_self_mask_ablation,combined_extreme_stress,0,6,0.50000,0.08294,0.08911,0.07726,0.67855,0.01598,0.00000,0.13333,0.37778,90.00000,0.00000,0.97043,0.13139,71.66667
no_self_mask_ablation,combined_extreme_stress,1,6,0.66667,0.09486,0.10088,0.09056,0.64450,0.03909,0.00000,0.12593,0.36111,75.00000,0.00000,1.00613,0.12530,71.66667
no_self_mask_ablation,combined_extreme_stress,2,6,0.50000,0.08213,0.09055,0.08213,0.68511,0.03986,0.00000,0.36296,0.40000,90.00000,0.00000,0.98913,0.13314,71.50000
no_self_mask_ablation,combined_extreme_stress,3,6,0.50000,0.07599,0.09796,0.08862,0.56513,0.38069,0.00000,0.35000,0.25926,60.33333,0.00000,1.13524,0.11735,67.00000
no_self_mask_ablation,combined_extreme_stress,4,6,0.66667,0.05651,0.07402,0.05899,0.61093,0.02245,0.00000,0.00000,0.46667,75.16667,0.00000,1.07850,0.13351,68.33333
no_self_mask_ablation,combined_extreme_stress,5,6,0.66667,0.07010,0.08465,0.07307,0.57017,0.08473,0.00000,0.26482,0.36852,60.16667,0.00000,1.10943,0.11670,68.33333
no_self_mask_ablation,combined_extreme_stress,6,6,0.83333,0.04331,0.06130,0.04585,0.63261,0.01601,0.00000,0.00000,0.54444,75.00000,0.00000,1.08170,0.14161,69.00000
no_self_mask_ablation,combined_extreme_stress,7,6,0.33333,0.09250,0.09030,0.09250,0.67566,0.01043,0.00000,0.00926,0.27408,90.00000,0.00000,1.10851,0.12742,69.50000
no_self_mask_ablation,combined_stress,0,6,0.66667,0.05930,0.07590,0.06102,0.63606,0.03509,0.00000,0.15926,0.47222,75.00000,0.00000,1.06703,0.12788,69.50000
no_self_mask_ablation,combined_stress,1,6,0.83333,0.05647,0.07031,0.04641,0.59813,0.05043,0.00000,0.11852,0.58889,60.00000,0.00000,1.13074,0.12683,68.00000
no_self_mask_ablation,combined_stress,2,6,0.66667,0.07014,0.07000,0.07252,0.63984,0.05963,0.00000,0.27408,0.47592,75.00000,0.00000,1.02378,0.13005,69.83333
no_self_mask_ablation,combined_stress,3,6,0.83333,0.04670,0.05730,0.04931,0.62405,0.10778,0.00000,0.35926,0.61111,75.00000,0.00000,1.14230,0.13284,67.16667
no_self_mask_ablation,combined_stress,4,6,0.66667,0.08044,0.08885,0.08044,0.67173,0.00000,0.00000,0.00000,0.37963,90.00000,0.00000,1.02938,0.12376,70.16667
no_self_mask_ablation,combined_stress,5,6,0.66667,0.05267,0.06081,0.05267,0.67421,0.07621,0.00000,0.13889,0.52037,90.00000,0.00000,0.98974,0.14138,70.66667
no_self_mask_ablation,combined_stress,6,6,0.66667,0.06930,0.07459,0.06930,0.67275,0.17143,0.00000,0.22407,0.52222,90.00000,0.00000,1.04823,0.13384,70.33333
no_self_mask_ablation,combined_stress,7,6,0.83333,0.04786,0.05901,0.05051,0.65457,0.05000,0.00000,0.47037,0.59074,75.16667,0.00000,0.98844,0.14194,70.66667
no_self_mask_ablation,distractor_swap,0,6,1.00000,0.02419,0.02776,0.02419,0.65809,0.00595,0.00000,0.11852,0.74629,90.00000,0.00000,1.04947,0.14622,67.33333
no_self_mask_ablation,distractor_swap,1,6,1.00000,0.03681,0.03647,0.03681,0.67348,0.00877,0.00000,0.12407,0.78333,90.00000,0.00000,0.98769,0.14819,70.50000
no_self_mask_ablation,distractor_swap,2,6,1.00000,0.04322,0.05007,0.04322,0.66241,0.01111,0.00000,0.07037,0.72778,90.00000,0.00000,1.04990,0.13468,68.16667
no_self_mask_ablation,distractor_swap,3,6,1.00000,0.02768,0.02724,0.02768,0.66707,0.01042,0.00000,0.14259,0.76667,90.00000,0.00000,1.02265,0.15235,69.16667
no_self_mask_ablation,distractor_swap,4,6,1.00000,0.04129,0.03855,0.04129,0.67793,0.00833,0.00000,0.02593,0.78518,90.00000,0.00000,0.93456,0.14870,71.00000
no_self_mask_ablation,distractor_swap,5,6,1.00000,0.03497,0.03552,0.03497,0.67270,0.00000,0.00000,0.09815,0.77407,90.00000,0.00000,0.95028,0.14796,69.83333
no_self_mask_ablation,distractor_swap,6,6,1.00000,0.02560,0.02914,0.02560,0.67573,0.01111,0.00000,0.27963,0.78704,90.00000,0.00000,0.93200,0.15482,71.00000
no_self_mask_ablation,distractor_swap,7,6,1.00000,0.03207,0.03658,0.03207,0.66235,0.00000,0.00000,0.00000,0.75185,90.00000,0.00000,1.06690,0.14166,67.66667
no_self_mask_ablation,embodiment_control_shift,0,6,1.00000,0.04980,0.05034,0.04623,0.61390,0.00000,0.00000,0.00000,0.73704,75.00000,0.00000,1.02128,0.12852,68.00000
no_self_mask_ablation,embodiment_control_shift,1,6,1.00000,0.03652,0.03951,0.03652,0.66266,0.00000,0.00000,0.12963,0.74630,90.00000,0.00000,1.03301,0.14283,68.33333
no_self_mask_ablation,embodiment_control_shift,2,6,1.00000,0.04123,0.04661,0.04123,0.67091,0.00667,0.00000,0.00000,0.76852,90.00000,0.00000,0.94457,0.14317,70.00000
no_self_mask_ablation,embodiment_control_shift,3,6,1.00000,0.03495,0.04571,0.03978,0.65542,0.02037,0.00000,0.14815,0.77778,75.00000,0.00000,0.85864,0.14677,72.16667
no_self_mask_ablation,embodiment_control_shift,4,6,1.00000,0.04155,0.04637,0.03744,0.63017,0.00000,0.00000,0.01296,0.74815,75.00000,0.00000,1.01527,0.13566,69.00000
no_self_mask_ablation,embodiment_control_shift,5,6,1.00000,0.04661,0.04810,0.04661,0.66832,0.01852,0.00000,0.22407,0.73889,90.00000,0.00000,1.02853,0.14011,69.00000
no_self_mask_ablation,embodiment_control_shift,6,6,1.00000,0.04695,0.05471,0.04222,0.64122,0.00000,0.00000,0.26482,0.73703,75.00000,0.00000,1.01509,0.13332,69.16667
no_self_mask_ablation,embodiment_control_shift,7,6,1.00000,0.04088,0.05016,0.04181,0.58299,0.00000,0.00000,0.01296,0.71296,60.16667,0.00000,1.03115,0.12804,68.66667
no_self_mask_ablation,end_effector_occlusion,0,6,1.00000,0.02650,0.02732,0.02650,0.67014,0.00000,0.00000,0.12037,0.76852,90.00000,0.00000,1.00562,0.15302,69.83333
no_self_mask_ablation,end_effector_occlusion,1,6,1.00000,0.04344,0.03590,0.04344,0.67555,0.02778,0.00000,0.12407,0.77592,90.00000,0.00000,0.96490,0.14958,70.50000
no_self_mask_ablation,end_effector_occlusion,2,6,1.00000,0.03378,0.03644,0.03378,0.67535,0.00000,0.00000,0.00926,0.77963,90.00000,0.00000,0.92526,0.15030,71.00000
no_self_mask_ablation,end_effector_occlusion,3,6,1.00000,0.03332,0.03567,0.03332,0.66778,0.00000,0.00000,0.00556,0.76111,90.00000,0.00000,0.98703,0.14592,69.33333
no_self_mask_ablation,end_effector_occlusion,4,6,1.00000,0.03564,0.03680,0.03564,0.68014,0.01852,0.00000,0.27778,0.78518,90.00000,0.00000,0.91826,0.15112,71.50000
no_self_mask_ablation,end_effector_occlusion,5,6,1.00000,0.03034,0.03286,0.03034,0.68412,0.00000,0.00000,0.13148,0.79815,90.00000,0.00000,0.88492,0.15745,72.83333
no_self_mask_ablation,end_effector_occlusion,6,6,1.00000,0.02922,0.03164,0.02922,0.66932,0.00000,0.00000,0.11667,0.76667,90.00000,0.00000,1.02322,0.14968,69.66667
no_self_mask_ablation,end_effector_occlusion,7,6,1.00000,0.01977,0.02249,0.01977,0.65583,0.00000,0.00000,0.02963,0.73148,90.00000,0.00000,1.10587,0.14792,66.83333
no_self_mask_ablation,false_reappearance,0,6,1.00000,0.03578,0.04040,0.03846,0.63810,0.03704,0.00000,0.01296,0.75000,75.00000,0.00000,1.00228,0.14491,69.83333
no_self_mask_ablation,false_reappearance,1,6,1.00000,0.03770,0.04212,0.03770,0.66869,0.00000,0.00000,0.02778,0.72963,90.00000,0.00000,1.04227,0.14465,69.50000
no_self_mask_ablation,false_reappearance,2,6,1.00000,0.04316,0.04417,0.04316,0.67035,0.00000,0.00000,0.03519,0.72222,90.00000,0.00000,0.98605,0.14466,69.83333
no_self_mask_ablation,false_reappearance,3,6,0.83333,0.04285,0.04752,0.04285,0.66628,0.00667,0.00000,0.13148,0.69074,90.00000,0.00000,1.04600,0.14033,69.00000
no_self_mask_ablation,false_reappearance,4,6,0.66667,0.06457,0.06684,0.06457,0.67544,0.00617,0.00000,0.00000,0.55000,90.00000,0.00000,1.00314,0.13298,70.50000
no_self_mask_ablation,false_reappearance,5,6,1.00000,0.03388,0.03811,0.03454,0.62848,0.00000,0.00000,0.01482,0.75370,75.16667,0.00000,0.98061,0.14597,70.50000
no_self_mask_ablation,false_reappearance,6,6,0.66667,0.06472,0.06677,0.06472,0.67654,0.00575,0.00000,0.03148,0.55185,90.00000,0.00000,0.96615,0.13403,71.16667
no_self_mask_ablation,false_reappearance,7,6,1.00000,0.05022,0.05069,0.05022,0.67403,0.02083,0.00000,0.15555,0.74259,90.00000,0.00000,0.97466,0.14320,70.66667
no_self_mask_ablation,hidden_contact_drift,0,6,0.66667,0.07053,0.07774,0.06638,0.63714,0.21587,0.00000,0.38148,0.47593,75.00000,0.00000,1.04166,0.12111,68.66667
no_self_mask_ablation,hidden_contact_drift,1,6,0.83333,0.04354,0.04885,0.04354,0.66400,0.00000,0.00000,0.00370,0.63518,90.00000,0.00000,1.06808,0.13774,68.00000
no_self_mask_ablation,hidden_contact_drift,2,6,1.00000,0.05423,0.05978,0.05190,0.65219,0.02302,0.00000,0.17963,0.72593,75.00000,0.00000,0.97421,0.13345,70.50000
no_self_mask_ablation,hidden_contact_drift,3,6,1.00000,0.03566,0.04842,0.03624,0.63576,0.01111,0.00000,0.00741,0.74815,75.00000,0.00000,0.99224,0.13652,69.00000
no_self_mask_ablation,hidden_contact_drift,4,6,1.00000,0.04142,0.05205,0.03938,0.60883,0.00000,0.00000,0.00000,0.73333,60.00000,0.00000,0.95289,0.13325,70.83333
no_self_mask_ablation,hidden_contact_drift,5,6,1.00000,0.04829,0.06066,0.04583,0.63766,0.00000,0.00000,0.00556,0.66852,75.16667,0.00000,1.00486,0.13174,69.16667
no_self_mask_ablation,hidden_contact_drift,6,6,1.00000,0.05228,0.06478,0.05260,0.58771,0.00000,0.00000,0.01296,0.61111,60.00000,0.00000,1.05482,0.12231,69.33333
no_self_mask_ablation,hidden_contact_drift,7,6,1.00000,0.03864,0.04357,0.03864,0.66445,0.00000,0.00000,0.10555,0.74259,90.00000,0.00000,1.05345,0.14163,68.66667
no_self_mask_ablation,high_symmetry_layout,0,6,1.00000,0.04498,0.05039,0.04498,0.65493,0.00833,0.00000,0.13148,0.68333,90.00000,0.00000,1.13565,0.13323,66.66667
no_self_mask_ablation,high_symmetry_layout,1,6,0.83333,0.05437,0.05874,0.04794,0.64101,0.17713,0.00000,0.40000,0.64630,75.00000,0.00000,1.02501,0.13489,70.16667
no_self_mask_ablation,high_symmetry_layout,2,6,0.83333,0.04366,0.04887,0.04366,0.67357,0.01587,0.00000,0.11852,0.65370,90.00000,0.00000,0.96974,0.14329,70.50000
no_self_mask_ablation,high_symmetry_layout,3,6,0.83333,0.04388,0.04745,0.04879,0.62601,0.12285,0.00000,0.13889,0.61667,75.00000,0.00000,1.13145,0.13450,68.33333
no_self_mask_ablation,high_symmetry_layout,4,6,0.83333,0.04926,0.05318,0.04926,0.66782,0.00757,0.00000,0.01482,0.64074,90.00000,0.00000,1.03017,0.13718,69.33333
no_self_mask_ablation,high_symmetry_layout,5,6,0.83333,0.04352,0.04954,0.03461,0.63013,0.09127,0.00000,0.07593,0.67037,75.00000,0.00000,1.05012,0.13601,69.00000
no_self_mask_ablation,high_symmetry_layout,6,6,0.83333,0.05176,0.05193,0.05176,0.67413,0.02381,0.00000,0.12407,0.65926,90.00000,0.00000,1.04166,0.14183,70.16667
no_self_mask_ablation,high_symmetry_layout,7,6,1.00000,0.03480,0.04004,0.03480,0.66500,0.00000,0.00000,0.14630,0.74074,90.00000,0.00000,1.06585,0.14320,68.16667
no_self_mask_ablation,long_self_occlusion,0,6,1.00000,0.04294,0.04463,0.04294,0.67966,0.00000,0.00000,0.00000,0.76667,90.00000,0.00000,0.89714,0.14716,71.83333
no_self_mask_ablation,long_self_occlusion,1,6,1.00000,0.04385,0.04759,0.04385,0.68169,0.00000,0.00000,0.13518,0.77592,90.00000,0.00000,0.91906,0.14551,72.33333
no_self_mask_ablation,long_self_occlusion,2,6,1.00000,0.03757,0.04405,0.03757,0.67500,0.00000,0.00000,0.00556,0.73333,90.00000,0.00000,1.03139,0.14394,70.33333
no_self_mask_ablation,long_self_occlusion,3,6,1.00000,0.03615,0.03910,0.03615,0.67798,0.00000,0.00000,0.00000,0.77593,90.00000,0.00000,0.96372,0.15000,71.50000
no_self_mask_ablation,long_self_occlusion,4,6,1.00000,0.02723,0.02744,0.02723,0.67475,0.00000,0.00000,0.12778,0.76852,90.00000,0.00000,0.95921,0.15544,70.83333
no_self_mask_ablation,long_self_occlusion,5,6,1.00000,0.04562,0.04668,0.04562,0.67509,0.00000,0.00000,0.01111,0.76852,90.00000,0.00000,1.02161,0.14317,70.83333
no_self_mask_ablation,long_self_occlusion,6,6,1.00000,0.04080,0.04300,0.04080,0.68389,0.00000,0.00000,0.03148,0.70370,90.00000,0.00000,0.91841,0.15006,72.83333
no_self_mask_ablation,long_self_occlusion,7,6,1.00000,0.02367,0.02435,0.02367,0.67165,0.00000,0.00000,0.23333,0.76296,90.00000,0.00000,0.97931,0.15685,70.16667
no_self_mask_ablation,near_identical_distractors,0,6,1.00000,0.04809,0.04447,0.04594,0.62821,0.02174,0.00000,0.20556,0.75741,75.00000,0.00000,1.02845,0.13716,69.50000
no_self_mask_ablation,near_identical_distractors,1,6,1.00000,0.03275,0.03538,0.03275,0.67588,0.00000,0.00000,0.12963,0.78148,90.00000,0.00000,0.92779,0.15226,71.00000
no_self_mask_ablation,near_identical_distractors,2,6,1.00000,0.04400,0.04825,0.04400,0.66232,0.05694,0.00000,0.15741,0.75185,90.00000,0.00000,1.04776,0.13633,68.16667
no_self_mask_ablation,near_identical_distractors,3,6,1.00000,0.03526,0.03574,0.03526,0.66787,0.00617,0.00000,0.25555,0.76296,90.00000,0.00000,1.03896,0.14794,69.33333
no_self_mask_ablation,near_identical_distractors,4,6,1.00000,0.04579,0.04517,0.04579,0.66600,0.17460,0.00000,0.50556,0.70370,90.00000,0.00000,1.00363,0.14073,69.00000
no_self_mask_ablation,near_identical_distractors,5,6,1.00000,0.04681,0.04588,0.04681,0.67256,0.01042,0.00000,0.00926,0.76111,90.00000,0.00000,0.94772,0.14367,70.33333
no_self_mask_ablation,near_identical_distractors,6,6,0.83333,0.04144,0.04261,0.04144,0.66802,0.00980,0.00000,0.12407,0.65000,90.00000,0.00000,1.03118,0.14341,69.33333
no_self_mask_ablation,near_identical_distractors,7,6,1.00000,0.02646,0.03022,0.02646,0.67607,0.00000,0.00000,0.13519,0.77963,90.00000,0.00000,0.96301,0.15478,70.50000
no_self_mask_ablation,nominal,0,6,1.00000,0.01717,0.01797,0.01788,0.60848,0.00000,0.00000,0.00000,0.79815,75.00000,0.00000,0.86258,0.14393,68.66667
no_self_mask_ablation,nominal,1,6,1.00000,0.01183,0.01132,0.01183,0.65812,0.00000,0.00000,0.25000,0.78148,90.00000,0.00000,0.94635,0.15329,67.33333
no_self_mask_ablation,nominal,2,6,1.00000,0.01758,0.01802,0.01758,0.64725,0.00000,0.00000,0.00741,0.76481,90.00000,0.00000,1.02161,0.14244,65.33333
